productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
Classic Flap Wristlet Crocodile Embossed Metallic Calfskin,Chanel,"
            $1,570
        ",/collections/chanel/products/handbags-chanel-classic-flap-wristlet-crocodile-embossed-metallic-calfskin535031,Excellent,. Scratches and discoloration on hardware.,"Gold, Metallic",Leather,"Gold, Matte","Box, Authenticity Card, Dust Bag",28343325,"Height 4.5&quot;, Width 8&quot;, Depth 1&quot;, Strap Drop 6&quot;",53503/1,HB.CH.CLFW.CRMK 
Boy Flap Bag Woven PVC with Lambskin and Iridescent Hardware Small,Chanel,"
            $3,720
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-woven-pvc-with-lambskin-and-iridescent-hardware-small531432,Fair,". Heavy wear, darkening and scuffs on base corners, flap edges and rear trim. Minor wear and scuffs in interior, scratches on hardware.","Multi Color, Blue","Leather, Pvc",Iridescent Rainbow,No Accessories,24257441,"Handle Drop 9&quot;, Height 5&quot;, Width 8&quot;, Depth 3&quot;, Strap Drop 21&quot;",53143/2,HB.CH.BF.WPLI.SM 
Street Spirit Backpack Printed Canvas,Chanel,"
            $3,560
        ",/collections/chanel/products/handbags-chanel-street-spirit-backpack-printed-canvas5347212,Great,". Moderate discoloration and creasing on handle, minor wear in interior, scratches on hardware.","Gold, Prints",Canvas Plain,Gold,"Authenticity Card, Dust Bag",28294530,"Handle Drop 3.5&quot;, Height 13&quot;, Width 10.5&quot;, Depth 5&quot;, Strap Drop 10.5&quot;",53472/12,HB.CH.SSPB.PRC 
18K Charms Classic Single Flap Bag Quilted Lambskin Mini,Chanel,"
            $4,140
        ",/collections/chanel/products/handbags-chanel-18k-charms-classic-single-flap-bag-quilted-lambskin-mini5347213,Excellent,". Minor wear on opening corner and strap, slight creasing and scuff underneath flap and in interior, scratches on hardware.",Pink,Leather,"Gold, Matte","Box, Dust Bag, Authenticity Card",26722902,"Height 5&quot;, Width 8&quot;, Depth 3&quot;, Strap Drop 23&quot;",53472/13,HB.CH.18KC.QULA.MI 
Boy Flap Bag Chevron Calfskin Old Medium,Chanel,"
            $3,460
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-chevron-calfskin-old-medium532472,Very good,". Moderate darkening and wear on base and flap corners, small mark on base and on flap, light creasing on exterior and underneath flap. Minor wear in interior, scratches on hardware.",Pink,Leather,Silver,No Accessories,22081073,"Handle Drop 12&quot;, Height 5.5&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 11-20&quot;",53247/2,HB.CH.BF.CHCA.OM 
Reissue 2.55 Flap Bag Quilted Patent 227,Chanel,"
            $2,495
        ",/collections/chanel/products/handbags-chanel-reissue-255-flap-bag-quilted-patent-227536228,Great,". Indentations and scuffs on interior flap, minor wear in interior, scratches on hardware.",Red,Leather,Aged Silver,Dust Bag,15003399,"Handle Drop 11&quot;, Height 7&quot;, Width 12.5&quot;, Depth 3&quot;, Strap Drop 19&quot;",53622/8,HB.CH.R255.QPA.227 
Istanbul Flap Bag Quilted Leather Medium,Chanel,"
            $1,725
        ",/collections/chanel/products/handbags-chanel-istanbul-flap-bag-quilted-leather-medium536162,Very good,". Minor wear and discoloration on base corners, moderate scuffs on exterior and underneath flap. Wear in interior, scratches on hardware.",Black,Leather,Aged Silver,"Box, Authenticity Card, Dust Bag",14744487,"Handle Drop 9.5&quot;, Height 7&quot;, Width 10&quot;, Depth 3&quot;",53616/2,HB.CH.ISNB.QLE.ME 
Coco Pleats Drawstring Bag Printed Perforated Calfskin Small,Chanel,"
            $3,420
        ",/collections/chanel/products/handbags-chanel-coco-pleats-drawstring-bag-printed-perforated-calfskin-small534511,Great,". Indentations on base, minimal marks in interior, scratches on hardware.",Blue,Leather,Gold Tone,No Accessories,27173790,"Height 6.5&quot;, Width 6.5&quot;, Depth 5&quot;, Strap Drop 19&quot;",53451/1,HB.CH.CCPD.PRCF.SM 
On The Road Shopping Tote Quilted Leather Medium,Chanel,"
            $1,260
        ",/collections/chanel/products/handbags-chanel-on-the-road-shopping-tote-quilted-leather-medium538071,Very good,". Moderate wear on base corners, creasing on exterior, loss of shape on handles. Minor wear in interior, scratches on hardware.",Gray,Leather,Silver,"Authenticity Card, Dust Bag",14829933,"Handle Drop 9&quot;, Height 8.5&quot;, Width 12&quot;, Depth 5&quot;",53807/1,HB.CH.ORST.QLE.ME 
O Case Clutch Quilted Caviar Medium,Chanel,"
            $1,195
        ",/collections/chanel/products/handbags-chanel-o-case-clutch-quilted-caviar-medium5308167,Excellent,". Minor wear on base corners and in interior, scratches on hardware.",Pink,Leather,Gold Tone,"Dust Bag, Authenticity Card",23049916,"Height 8&quot;, Width 11.5&quot;, Depth 1&quot;",53081/67,HB.CH.OCC.QCA.ME 
Gabrielle Hobo Quilted Tweed and Calfskin Small,Chanel,"
            $3,760
        ",/collections/chanel/products/handbags-chanel-gabrielle-hobo-quilted-tweed-and-calfskin-small538676,Great,". Scuffs on base, creasing along opening, minor wear on base corners, scratches on hardware.",Blue,"Leather, Textile, Tweed","Gold, Silver","Authenticity Card, Dust Bag",27311206,"Handle Drop 16&quot;, Height 6&quot;, Width 8&quot;, Depth 3&quot;, Strap Drop 29&quot;",53867/6,HB.CH.GBHB.QUCL.SM 
Vintage Braided Handle Flap Shoulder Bag Quilted Lambskin Medium,Chanel,"
            $1,665
        ",/collections/chanel/products/handbags-chanel-vintage-braided-handle-flap-shoulder-bag-quilted-lambskin-medium5119777,Good,". Heavy scuffs, wear, discoloration and creasing on exterior and underneath flap, wear and discoloration on base corners and strap, minor wear in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,4759738,"Height 7&quot;, Width 9&quot;, Depth 3.5&quot;, Strap Drop 16&quot;",51197/77,HB.CH.VGBD.QULA.ME 
Reissue 2.55 Flap Clutch Quilted Leather,Chanel,"
            $2,385
        ",/collections/chanel/products/handbags-chanel-reissue-255-flap-clutch-quilted-leather534682,Great,". Light wear on exterior corners and in interior, minor creasing underneath flap, scratches and discoloration on hardware.",Black,Leather,Gold,"Authenticity Card, Dust Bag",25627555,"Height 7&quot;, Width 11&quot;, Depth 1.5&quot;",53468/2,HB.CH.RFCU.QLE 
Pocket in the City Accordion Tote Caviar Medium,Chanel,"
            $1,525
        ",/collections/chanel/products/handbags-chanel-pocket-in-the-city-accordion-tote-caviar-medium5308143,Good,". Moderate wear and discoloration on base corners, side opening edges and handles, creasing on shoulder pads and underneath flap, wear and discoloration in interior. Small stains along zipper in interior pocket, scratches on hardware.",Black,Leather,Gun Metal,"Box, Authenticity Card",11457407,"Handle Drop 9&quot;, Height 9&quot;, Width 13&quot;, Depth 4&quot;, Strap Drop 16&quot;",53081/43,HB.CH.PCTA.CAV.ME 
Vintage Classic Single Flap Bag Vertical Quilt Lambskin Jumbo,Chanel,"
            $3,025
        ",/collections/chanel/products/handbags-chanel-vintage-classic-single-flap-bag-vertical-quilt-lambskin-jumbo5308156,Very good,". Moderate indentations, scuffs and wear on exterior, creasing on sides, wear and discoloration on base corners and side opening edges. Creasing and scuffs underneath flap, wear in interior, scratches on hardware.",Black,Leather,Gold,Authenticity Card,3548002,"Handle Drop 13&quot;, Height 8.5&quot;, Width 12&quot;, Depth 3&quot;, Strap Drop 25&quot;",53081/56,HB.CH.VNCS.VQL.JB 
Paris-Hamburg Button CC Clutch Chevron Suede,Chanel,"
            $2,330
        ",/collections/chanel/products/handbags-chanel-paris-hamburg-button-cc-clutch-chevron-suede535012,Great,". Minor wear on exterior and in interior, bubbling underneath flap, scratches on hardware.",Orange,Suede,Gold,Authenticity Card,25955473,"Height 6.5&quot;, Width 9&quot;, Depth 1.5&quot;",53501/2,HB.CH.PBCL.CHVS 
Logo Wristlet Clutch PVC Over Quilted Tweed Large,Chanel,"
            $1,395
        ",/collections/chanel/products/handbags-chanel-logo-wristlet-clutch-pvc-over-quilted-tweed-large534681,Very good,". Moderate wear on base corners, light wear in interior, scratches on hardware.",Pink,"Pvc, Tweed",Gold,Authenticity Card,27918741,"Height 8&quot;, Width 11.5&quot;, Depth 1.5&quot;",53468/1,HB.CH.COCR.PVCT.LG 
Vintage CC Resin Top Handle Bag Denim Large,Chanel,"
            $925
        ",/collections/chanel/products/handbags-chanel-vintage-cc-resin-top-handle-bag-denim-large4602912,Good,". Moderate creasing on exterior, heavy scuffs on interior opening trim, scratches on hardware.",Black,Denim,Aged Gold,No Accessories,5609219,"Handle Drop 3&quot;, Height 10&quot;, Width 15&quot;, Depth 4&quot;",46029/12,HB.CH.VGCG.DEN.LG 
Happy Stitch Tote Quilted Velvet Calfskin Small,Chanel,"
            $2,800
        ",/collections/chanel/products/handbags-chanel-happy-stitch-tote-quilted-velvet-calfskin-small4602911,Excellent,". Slight creasing on exterior, minor wear on handles and interior opening, scratches on hardware.",Black,Leather,Gold,Authenticity Card,20975762,"Handle Drop 10&quot;, Height 10&quot;, Width 12&quot;, Depth 6&quot;",46029/11,HB.CH.HPTT.QVC.SM 
Vintage Timeless Zip Tote Caviar Medium,Chanel,"
            $2,330
        ",/collections/chanel/products/handbags-chanel-vintage-timeless-zip-tote-caviar-medium5386745,Very good,". Moderate wear, creasing and discoloration on exterior and handle, heavy scuffs on interior trim, wear in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,5313180,"Handle Drop 10&quot;, Height 11&quot;, Width 13.5&quot;, Depth 5.5&quot;",53867/45,HB.CH.VTZT.CAV.ME 
No. 5 Comic Tote Shearling Large,Chanel,"
            $4,230
        ",/collections/chanel/products/handbags-chanel-no-5-comic-tote-shearling-large5386774,Great,". Moderate scuffs on base, handles and in interior, minor peeling on handle wax edges, scratches on hardware.",Black,Shearling,Silver,"Box, Authenticity Card, Charms",20382776,"Handle Drop 3.5&quot;, Height 15&quot;, Width 11&quot;, Depth 4.5&quot;, Strap Drop 11&quot;",53867/74,HB.CH.CMTT.SH.LG 
Boy Chained Tote Quilted Calfskin Small,Chanel,"
            $2,170
        ",/collections/chanel/products/handbags-chanel-boy-chained-tote-quilted-calfskin-small5308164,Great,". Minor wear and creasing on exterior, strap and handles, indentations on base, small stains in interior, scratches on hardware.",Red,Leather,Aged Silver,Authenticity Card,20792088,"Handle Drop 3&quot;, Height 6.5&quot;, Width 8.5&quot;, Depth 3&quot;, Strap Drop 10.5&quot;",53081/64,HB.CH.BYCT.QLC.SM 
Zip Around Flap Backpack Quilted Crumpled Calfskin and PVC Small,Chanel,"
            $2,520
        ",/collections/chanel/products/handbags-chanel-zip-around-flap-backpack-quilted-crumpled-calfskin-and-pvc-small529631,Great,". Broken stitch on side opening edge, scratches on hardware.",Pink,"Leather, Pvc",Silver,"Authenticity Card, Dust Bag",25722585,"Handle Drop 8&quot;, Height 9.5&quot;, Width 8&quot;, Depth 4.5&quot;, Strap Drop 11.5-13.5&quot;",52963/1,HB.CH.ZIFL.QUCR.SM 
Vintage Full Flap Bag Quilted Lambskin Small,Chanel,"
            $2,330
        ",/collections/chanel/products/handbags-chanel-vintage-full-flap-bag-quilted-lambskin-small5414566,Very good,". Discoloration and wear on exterior and strap, creasing on base, scuffs and indentations on exterior and underneath flap. Wear in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,4928299,"Handle Drop 16&quot;, Height 5.5&quot;, Width 9&quot;, Depth 2.5&quot;",54145/66,HB.CH.VIFF.QULA.SM 
Paris-Edinburgh Boy Flap Bag Celtic Knot Embossed Calfskin Old Medium,Chanel,"
            $3,610
        ",/collections/chanel/products/handbags-chanel-paris-edinburgh-boy-flap-bag-celtic-knot-embossed-calfskin-old-medium5386912,Good,". Slight touch up on base and flap corners. Moderate wear on exterior and strap, creasing and loss of shape on base, scuffs and creasing underneath flap. Wear in interior, scratches on hardware.",Gray,Leather,Aged Silver,No Accessories,18274519,"Handle Drop 12&quot;, Height 6&quot;, Width 10&quot;, Depth 2.5&quot;, Strap Drop 20&quot;",53869/12,HB.CH.PEBF.CKEC.OM 
Fold Up Again Clutch Quilted Goatskin,Chanel,"
            $2,750
        ",/collections/chanel/products/handbags-chanel-fold-up-again-clutch-quilted-goatskin53943142,Excellent,". Minor wear on exterior edges, slight creasing underneath flap, scratches on hardware.",Silver,Leather,Silver,"Authenticity Card, Dust Bag",23122097,"Height 6&quot;, Width 11.5&quot;, Depth 2.5&quot;",53943/142,HB.CH.FUAA.QLTD 
O Case Clutch Quilted Lambskin Large,Chanel,"
            $1,395
        ",/collections/chanel/products/handbags-chanel-o-case-clutch-quilted-lambskin-large5386719,Excellent,". Slight scuffs and creasing on exterior, minimal wear in interior, scratches on hardware.",Pink,Leather,Gold,"Box, Authenticity Card",22892704,"Height 9&quot;, Width 13&quot;, Depth 0.5&quot;",53867/19,HB.CH.OCC.QULA.LG 
Boy Wallet on Chain Quilted Patent,Chanel,"
            $2,280
        ",/collections/chanel/products/handbags-chanel-boy-wallet-on-chain-quilted-patent5394369,Great,". Small marks along zipper tape, minor wear in interior, scratches on hardware.",Pink,Patent Leather,Gold,Dust Bag,22125161,"Height 5&quot;, Width 7.5&quot;, Depth 1&quot;, Strap Drop 23.5&quot;",53943/69,HB.CH.BWOC.QPA 
Giant Mademoiselle Lock Shoulder Bag Quilted Leather Small,Chanel,"
            $980
        ",/collections/chanel/products/handbags-chanel-giant-mademoiselle-lock-shoulder-bag-quilted-leather-small5414570,Very good,". Moderate wear on base corners and flap edges, light scuffs on exterior, creasing underneath flap, scratches on hardware.",Brown,Leather,Silver,No Accessories,8266219,"Handle Drop 8&quot;, Height 7&quot;, Width 11&quot;, Depth 2&quot;",54145/70,HB.CH.GMLS.QLE.SM 
O Case Clutch Goatskin Medium,Chanel,"
            $980
        ",/collections/chanel/products/handbags-chanel-o-case-clutch-goatskin-medium5386750,Excellent,". Slight creasing on exterior, light wear in interior, scratches on hardware.",Blue,Leather,Silver,"Authenticity Card, Dust Bag",23888102,"Height 8&quot;, Width 11&quot;, Depth 1&quot;",53867/50,HB.CH.OCC.GTSK.ME 
In The Mix Tote Quilted Iridescent Calfskin Medium,Chanel,"
            $1,510
        ",/collections/chanel/products/handbags-chanel-in-the-mix-tote-quilted-iridescent-calfskin-medium54145304,Very good,". Minor wear and darkening along base, cracking on handle wax edges, faint marks in interior, scratches on hardware.",Blue,Leather,Aged Silver,Authenticity Card,14308353,"Handle Drop 5&quot;, Height 12&quot;, Width 13&quot;, Depth 5.5&quot;, Strap Drop 14&quot;",54145/304,HB.CH.IMXT.QICA.ME 
Embossed Logo Bowler Bag Quilted Leather Large,Chanel,"
            $1,930
        ",/collections/chanel/products/handbags-chanel-embossed-logo-bowler-bag-quilted-leather-large5308199,Very good,". Moderate wear and discoloration on base corners and handles, peeling and cracking on handle wax edges. Creasing on exterior and in interior, scratches on hardware.",Neutral,Leather,Silver,No Accessories,6214588,"Handle Drop 4&quot;, Height 10.5&quot;, Width 19&quot;, Depth 6&quot;",53081/99,HB.CH.EMBWL.QLE.LG 
Wallet on Chain Rex Rabbit Fur,Chanel,"
            $2,005
        ",/collections/chanel/products/handbags-chanel-wallet-on-chain-rex-rabbit-fur50824112,Excellent,". Faint wear on exterior, slight wear on strap leather trims, minimal scuffs underneath flap, scratches on hardware.",Blue,Fur,Silver,Authenticity Card,16996301,"Handle Drop 24&quot;, Height 5.5&quot;, Width 8&quot;, Depth 2&quot;",50824/112,HB.CH.WOC.RRF 
Boy Flap Bag Quilted Caviar Large,Chanel,"
            $3,695
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-caviar-large522881,Good,". Slight odor in interior. Moderate wear and discoloration on base corners, flap edges and strap, creasing on exterior. Heavy bubbling underneath flap, small marks in interior, scratches on hardware.",Black,Leather,Silver,No Accessories,17587275,"Handle Drop 12.5&quot;, Height 8.5&quot;, Width 12&quot;, Depth 2.5&quot;, Strap Drop 20.5&quot;",52288/1,HB.CH.BF.QCA.LG 
Bon Bon Tote Patent Large,Chanel,"
            $1,070
        ",/collections/chanel/products/handbags-chanel-bon-bon-tote-patent-large4481511,Very good,". Minor wear and discoloration on base corners and in interior, creasing on exterior, scratches on hardware.",Black,Patent Leather,Silver,No Accessories,12372742,"Handle Drop 11&quot;, Height 16&quot;, Width 18&quot;, Depth 2&quot;",44815/11,HB.CH.BBT.PA.LG 
Vintage CC Stitch Flap Bag Leather Mini,Chanel,"
            $1,450
        ",/collections/chanel/products/handbags-chanel-vintage-cc-stitch-flap-bag-leather-mini51197106,Very good,". Moderate wear, scuffs and creasing on exterior, strap and underneath flap, small marks in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,0660703,"Height 5&quot;, Width 8.5&quot;, Depth 2&quot;, Strap Drop 18.5&quot;",51197/106,HB.CH.VSFB.LE.MI 
Edgy Hobo Lambskin Large,Chanel,"
            $1,890
        ",/collections/chanel/products/handbags-chanel-edgy-hobo-lambskin-large5308128,Very good,". Moderate creasing and scuffs on exterior and handles, moderate cracking on handles, zipper pull and opening wax edges. Light wear and stains in interior, scratches on hardware.",Black,Leather,Silver,"Pochette, Authenticity Card",12918903,"Handle Drop 7&quot;, Height 13&quot;, Width 16&quot;, Depth 5.5&quot;",53081/28,HB.CH.EDHO.LS.LG 
Vintage CC Chain Flap Bag Vertical Quilt Lambskin Small,Chanel,"
            $3,015
        ",/collections/chanel/products/handbags-chanel-vintage-cc-chain-flap-bag-vertical-quilt-lambskin-small5308155,Very good,". Wear, discoloration, creasing and scuffs on exterior and underneath flap. Moderate wear on strap, scuffs in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,2574231,"Height 6&quot;, Width 9.5&quot;, Depth 2.5&quot;, Strap Drop 20.5&quot;",53081/55,HB.CH.VCCFB.VQL.SM 
Paris-Moscow Chain Clutch Woven Velvet and Calf Hair,Chanel,"
            $2,380
        ",/collections/chanel/products/handbags-chanel-paris-moscow-chain-clutch-woven-velvet-and-calf-hair5308153,Excellent,". Minor wear on opening corners and strap, scratches on hardware.",Black,"Calf Hair, Velvet",Silver,"Authenticity Card, With Strap",13906581,"Height 4.5&quot;, Width 9.5&quot;, Depth 2&quot;, Strap Drop 17&quot;",53081/53,HB.CH.PMC.WVC 
Trendy CC Top Handle Bag Quilted Lambskin Large,Chanel,"
            $4,230
        ",/collections/chanel/products/handbags-chanel-trendy-cc-top-handle-bag-quilted-lambskin-large5308152,Great,". Minor discoloration and wear on base corners, moderate wear on strap, scuffs underneath flap. Small marks in interior, scratches on hardware.",Black,Leather,Gold,"Authenticity Card, Dust Bag",23098264,"Handle Drop 4&quot;, Height 9.5&quot;, Width 13&quot;, Depth 4&quot;, Strap Drop 17&quot;",53081/52,HB.CH.TRDT.QULA.LG 
Zip Around Wallet Quilted Glittered Calfskin Long,Chanel,"
            $1,065
        ",/collections/chanel/products/handbags-chanel-zip-around-wallet-quilted-glittered-calfskin-long5347834,Great,". Light wear on opening corners, minor discoloration in interior, scratches on hardware.",Black,Leather,Silver,No Accessories,18547926,"Height 4.5&quot;, Width 7.5&quot;, Depth 1&quot;",53478/34,AC.CH.ZAWA.GICA.LO 
Vintage Classic Top Handle Flap Bag Quilted Caviar Jumbo,Chanel,"
            $2,770
        ",/collections/chanel/products/handbags-chanel-vintage-classic-top-handle-flap-bag-quilted-caviar-jumbo537461,Very good,". Moderate creasing and scuffs on exterior and underneath flap, wear on base corners. Moderate wear, scuffs and marks in interior, scratches on hardware.",Black,Leather,Silver,Authenticity Card,6375986,"Handle Drop 4&quot;, Height 9.5&quot;, Width 12.5&quot;, Depth 5&quot;",53746/1,HB.CH.VCFH.QCA.JB 
Vintage CC Chain Tote Lambskin XL,Chanel,"
            $1,560
        ",/collections/chanel/products/handbags-chanel-vintage-cc-chain-tote-lambskin-xl5308138,Good,". Moderate wear, creasing, and light scuffs on exterior, heavy wear on base corners. Minor peeling on handles and opening corners. Small stains and scuffs in interior, scratches on hardware.",Brown,Leather,Gold,Authenticity Card,3754103,"Handle Drop 11.5&quot;, Height 12&quot;, Width 16&quot;, Depth 4.5&quot;",53081/38,HB.CH.VCTG.LS.XL 
Classic Double Flap Bag Quilted Tweed with Velvet Medium,Chanel,"
            $3,990
        ",/collections/chanel/products/handbags-chanel-classic-double-flap-bag-quilted-tweed-with-velvet-medium5394392,Great,". Minor wear and pilling on exterior, wear and discoloration in interior, scratches on hardware.","Black, Gray, Green","Textile, Tweed",Silver,Authenticity Card,20268104,"Handle Drop 10&quot;, Height 6.5&quot;, Width 10&quot;, Depth 2.5&quot;",53943/92,HB.CH.CDFL.QTV.ME 
Cerf Executive Tote Leather Medium,Chanel,"
            $1,755
        ",/collections/chanel/products/handbags-chanel-cerf-executive-tote-leather-medium5386746,Great,". Wear and darkening on base corners and handles, creasing near base and on strap. Light wear in interior, scratches on hardware.","Brown, Metallic",Leather,Silver,"Pochette, Authenticity Card, With Strap",19917615,"Handle Drop 6&quot;, Height 10&quot;, Width 14&quot;, Depth 6&quot;, Strap Drop 16&quot;",53867/46,HB.CH.CET.LE.ME 
Boy Shopper Python Large,Chanel,"
            $3,715
        ",/collections/chanel/products/handbags-chanel-boy-shopper-python-large540631,Very good,". Moderate wear base and opening corners, creasing and lifting of scales on exterior. Minor wear on handles and in interior, scratches on hardware.",Black,Python,"Gun Metal, Matte",No Accessories,19076072,"Handle Drop 10&quot;, Height 10&quot;, Width 14.5&quot;, Depth 6&quot;",54063/1,HB.CH.BOYS.PY.LG 
Mobile Art Classic Double Flap Quilted Tweed Medium,Chanel,"
            $4,070
        ",/collections/chanel/products/handbags-chanel-mobile-art-classic-double-flap-quilted-tweed-medium53943147,Great,". Darkening and wear on strap, indentations underneath flap, glue stain on interior zipper pull. Minimal wear in interior, scratches on hardware.","Brown, Pink",Tweed,Silver,Authenticity Card,10567786,"Handle Drop 9.5&quot;, Height 6&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 17&quot;",53943/147,HB.CH.MOBC.QTWEE.ME 
Chain Me Flap Bag Quilted Calfskin Jumbo,Chanel,"
            $2,080
        ",/collections/chanel/products/handbags-chanel-chain-me-flap-bag-quilted-calfskin-jumbo540931,Good,". Heavy creasing and small indentations on exterior and underneath flap, wear and marks in interior, scratches on hardware.",Black,Leather,Aged Silver,No Accessories,16562352,"Handle Drop 9.5&quot;, Height 6&quot;, Width 11&quot;, Depth 3&quot;, Strap Drop 18&quot;",54093/1,HB.CH.CMFB.QLC.JB 
Data Center Back Pocket Flap Bag Caviar Medium,Chanel,"
            $3,570
        ",/collections/chanel/products/handbags-chanel-data-center-back-pocket-flap-bag-caviar-medium533762,Great,". Creasing on exterior, light wear base corners and strap. Minor wear and small marks in interior, scratches on hardware.",Blue,Leather,Gold Tone,Authenticity Card,24237982,"Height 7&quot;, Width 9&quot;, Depth 3&quot;, Strap Drop 15-20&quot;",53376/2,HB.CH.DCBP.CAV.ME 
Timeless Card Holder Caviar,Chanel,"
            $430
        ",/collections/chanel/products/handbags-chanel-timeless-card-holder-caviar54145159,Excellent,. Faint wear on exterior.,Black,Leather,,"Box, Authenticity Card",8551600,"Height 4&quot;, Width 3&quot;, Depth 0.5&quot;",54145/159,AC.CH.TICA.CAV 
Timeless Wallet on Chain Quilted Stitched Caviar,Chanel,"
            $2,435
        ",/collections/chanel/products/handbags-chanel-timeless-wallet-on-chain-quilted-stitched-caviar53440105,Very good,". Moderate wear and discoloration on flap edges and base corners, small indentations on front, creasing underneath flap. Minimal wear in interior, scratches on hardware.",Blue,Leather,Silver,Authenticity Card,19356354,"Height 5.5&quot;, Width 7.5&quot;, Depth 1.5&quot;, Strap Drop 24.5&quot;",53440/105,HB.CH.WOCT.QSTC 
Vintage Classic Double Flap Bag Quilted Lambskin Medium,Chanel,"
            $3,185
        ",/collections/chanel/products/handbags-chanel-vintage-classic-double-flap-bag-quilted-lambskin-medium54145200,Very good,". Moderate wear, discoloration and creasing on exterior, scuffs underneath flap and in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,1418375,"Handle Drop 9.5&quot;, Height 6&quot;, Width 10&quot;, Depth 2.5&quot;, Strap Drop 17&quot;",54145/200,HB.CH.VCDFFL.QULA.ME 
Vintage Metal CC Shoulder Bag Caviar Medium,Chanel,"
            $1,615
        ",/collections/chanel/products/handbags-chanel-vintage-metal-cc-shoulder-bag-caviar-medium54145189,Good,". Missing leather pull on zipper closure. Moderate discoloration and wear on base corners and handles, scuffs and indentations on exterior, creasing and wear in interior, scratches on hardware.",Black,Leather,Gold,Dust Bag,2892539,"Handle Drop 15&quot;, Height 12&quot;, Width 12.5&quot;, Depth 3.5&quot;",54145/189,HB.CH.VMCS.CAV.ME 
Vintage Twin Top Handle Flap Bag Quilted Lambskin Medium,Chanel,"
            $2,255
        ",/collections/chanel/products/handbags-chanel-vintage-twin-top-handle-flap-bag-quilted-lambskin-medium5414574,Good,". Creasing, moderate darkening and scuffs on exterior and underneath flap, minimal wear in interior, scratches on hardware.",Brown,Leather,Gold,Authenticity Card,2923871,"Handle Drop 3.5&quot;, Height 6&quot;, Width 10.5&quot;, Depth 2.5&quot;",54145/74,HB.CH.VTWT.QULA.ME 
Vintage Timeless Vanity Case Caviar Large,Chanel,"
            $1,260
        ",/collections/chanel/products/handbags-chanel-vintage-timeless-vanity-case-caviar-large54145242,Fair,". Minor wear and discoloration on base corners and opening edges, scuffs on exterior, heavy discoloration and wear in interior, scratches on hardware.",Black,Leather,Gold,"Keys, Lock, Authenticity Card, Clochette",3915687,"Handle Drop 1.5&quot;, Height 8.5&quot;, Width 11.5&quot;, Depth 8&quot;",54145/242,HB.CH.VTVC.CAV.LG 
Deauville Pouch Raffia Large,Chanel,"
            $1,000
        ",/collections/chanel/products/handbags-chanel-deauville-pouch-raffia-large4481510,Great,". Minor wear on base corners and in interior, scratches on hardware.",Pink,Raffia,Silver,No Accessories,19062376,"Height 9.5&quot;, Width 13.5&quot;, Depth 0.5&quot;",44815/10,HB.CH.DVLP.RAFF.LG 
CC Chain Flap Quilted Glazed Calfskin Medium,Chanel,"
            $2,015
        ",/collections/chanel/products/handbags-chanel-cc-chain-flap-quilted-glazed-calfskin-medium4657123,Very good,". Moderate scuffs and creasing on exterior and underneath flap, minor wear on strap. Small glue stain and light wear in interior, scratches on hardware.",Neutral,Leather,Gold,"Box, Dust Bag, Authenticity Card",16034763,"Handle Drop 10&quot;, Height 6&quot;, Width 8.5&quot;, Depth 2&quot;",46571/23,HB.CH.CCHF.QGLC.ME 
Cerf Executive Tote Leather Medium,Chanel,"
            $1,700
        ",/collections/chanel/products/handbags-chanel-cerf-executive-tote-leather-medium537581,Very good,". Loss of shape and creasing on exterior, light wear in interior, scratches on hardware.",Red,Leather,Silver,"Pochette, Authenticity Card, Dust Bag, With Strap",17017788,"Handle Drop 8&quot;, Height 9&quot;, Width 14&quot;, Depth 6&quot;, Strap Drop 17&quot;",53758/1,HB.CH.CET.LE.ME 
CC Chain Flap Bag Quilted Embellished Tweed and Quilted Calfskin Small,Chanel,"
            $3,640
        ",/collections/chanel/products/handbags-chanel-cc-chain-flap-bag-quilted-embellished-tweed-and-quilted-calfskin-small5347845,Excellent,". Light wear on exterior, slight creasing underneath flap, scratches on hardware.",Pink,"Leather, Tweed",Aged Silver,"Authenticity Card, Dust Bag",25095013,"Handle Drop 13&quot;, Height 6&quot;, Width 10.5&quot;, Depth 3&quot;, Strap Drop 22.5&quot;",53478/45,HB.CH.CCFP.QEMC.SM 
Coco Country Camellia Tote Woven Straw Large,Chanel,"
            $1,190
        ",/collections/chanel/products/handbags-chanel-coco-country-camellia-tote-woven-straw-large5308131,Excellent,". Minor wear on exterior and in interior, faint scratches on hardware.",Neutral,Straw,Gold Tone,No Accessories,13825411,"Handle Drop 9&quot;, Height 13.5&quot;, Width 16&quot;, Depth 1&quot;",53081/31,HB.CH.CNTT.WST.LG 
