productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
"Birkin Handbag Rouge H Clemence with Palladium Hardware 35 Item Number: 47629/7"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/47629-7_20Hermes_20Birkin_20Handbag_20Red_20Clemence_20with_20Pa_2D_0002_grande.jpg?v=1575952953"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6150"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-red-clemence-with-palladium-hardware-35476297?variant=31062504538182""
            }}
</script>
",Hermes,"
            $6,150
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-red-clemence-with-palladium-hardware-35476297,Very good,". Loss of shape on exterior. Darkening and stains on exterior, wear on handle, belt, opening corner and trim wax edges, indentations in interior, scratches on hardware.",,,,"Keys, Lock, Dust Bag, Clochette",,"Handle Drop 4&quot;, Height 9&quot;, Width 13.5&quot;, Depth 7&quot;",47629/7,
"Kelly Handbag Noir Box Calf with Gold Hardware 32 Item Number: 48214/132"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48214-132_20Hermes_20Kelly_20Handbag_20Black_20Box_20Calf_20with_2D_0002_grande.jpg?v=1575952954"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""4880"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3248214132?variant=31062512992326""
            }}
</script>
",Hermes,"
            $4,880
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3248214132,Very good,". Moderate scuffs on exterior and underneath flap, wear on base corners and handle, scratches on hardware.",,,,"Keys, Lock, Clochette, With Strap",,"Handle Drop 4&quot;, Height 9&quot;, Width 12.5&quot;, Depth 4.5&quot;, Strap Drop 17&quot;",48214/132,
"Bolide Macpherson Handbag Courchevel 34 Item Number: 40900/57"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/40900-57_20Hermes_20Bolide_20Macpherson_20Handbag_20Courchev_2D_0002_grande.jpg?v=1575952926"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""3585"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-bolide-macpherson-handbag-courchevel-344090057?variant=31053924958278""
            }}
</script>
",Hermes,"
            $3,585
        ",/collections/hermes/products/handbags-hermes-bolide-macpherson-handbag-courchevel-344090057,Great,". Slight storage odor in interior. Light scuffs on exterior, minor wear on handles and strap, small marks in interior, scratches and tarnish on hardware.",,,,"Keys, Clochette, With Strap",,"Handle Drop 4&quot;, Height 12&quot;, Width 14&quot;, Depth 5.5&quot;, Strap Drop 15&quot;",40900/57,
"Kelly Flat Handbag Havane Swift with Palladium Hardware 35 Item Number: 48214/127"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48214-127_20Hermes_20Kelly_20Flat_20Handbag_20Brown_20Swift_20wi_2D_0002_grande.jpg?v=1575952955"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6825"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-flat-handbag-brown-swift-with-palladium-hardware-3548214127?variant=31062517579846""
            }}
</script>
",Hermes,"
            $6,825
        ",/collections/hermes/products/handbags-hermes-kelly-flat-handbag-brown-swift-with-palladium-hardware-3548214127,Very good,". Creasing near base, wear on base corners, scuffs on exterior. Splitting on flap opening corner wax edges, bubbling underneath flap, small indentations in interior, scratches on hardware.",,,,"Dust Bag, Extra Strap",,"Handle Drop 4&quot;, Height 10.5&quot;, Width 14.5&quot;, Depth 2.5&quot;",48214/127,
"Birkin Handbag Bleu Paon Epsom with Palladium Hardware 35 Item Number: 48214/146"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48214-146_20Hermes_20Birkin_20Handbag_20Blue_20Epsom_20with_20Pa_2D_0002_grande.jpg?v=1575952997"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9505"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-epsom-with-palladium-hardware-3548214146?variant=31074904997958""
            }}
</script>
",Hermes,"
            $9,505
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-epsom-with-palladium-hardware-3548214146,Excellent,". Minor creasing on exterior, light wear on base corners, scratches on hardware.",,,,"Keys, Lock, Clochette",,"Handle Drop 5&quot;, Height 9.5&quot;, Width 13.5&quot;, Depth 7&quot;",48214/146,
"Birkin Handbag Geranium Togo with Gold Hardware 35 Item Number: 48929/9"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48929-9_20Hermes_20Birkin_20Handbag_20Red_20Togo_20with_20Gold_20H_2D_0002_grande.jpg?v=1575953073"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6885"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-red-togo-with-gold-hardware-35489299?variant=31101442621510""
            }}
</script>
",Hermes,"
            $6,885
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-red-togo-with-gold-hardware-35489299,Good,". Moderate creasing on exterior, wear on base corners and side opening edges. Small marks in interior pocket, scratches on hardware.",,,,"Keys, Lock, Clochette",,"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7.5&quot;",48929/9,
"Birkin Handbag Rouge H Box Calf with Gold Hardware 35 Item Number: 48929/12"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48929-12_20Hermes_20Birkin_20Handbag_20Red_20Box_20Calf_20with_20G_2D_0002_grande.jpg?v=1575953073"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6185"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-red-box-calf-with-gold-hardware-354892912?variant=31101441835078""
            }}
</script>
",Hermes,"
            $6,185
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-red-box-calf-with-gold-hardware-354892912,Very good,". Moderate scuffs on exterior and handles, wear on base corners. Light wear in interior, scratches on hardware.",,,,"Keys, Lock, Clochette",,"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7.5&quot;",48929/12,
"Picotin Bag Toile and Leather GM Item Number: 46493/27"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/46493-27_20Hermes_20Picotin_20Bag_20Toile_20and_20Leather_20GM_2D_0002_grande.jpg?v=1575953011"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""910"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-picotin-bag-toile-and-leather-gm4649327?variant=31075041312838""
            }}
</script>
",Hermes,"
            $910
        ",/collections/hermes/products/handbags-hermes-picotin-bag-toile-and-leather-gm4649327,Good,". Creasing on exterior and handles, glue stains on front and in interior near handle base, moderate scuffs on base trim and handles. Indentations and scuffs in interior, scratches on hardware.",,,,No Accessories,,"Handle Drop 13&quot;, Height 12&quot;, Width 11&quot;, Depth 7&quot;",46493/27,
"Sac Steeple Tote Printed Toile with Wood Item Number: 48656/34"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48656-34_20Hermes_20Sac_20Steeple_20Tote_20Printed_20Toile_20wit_2D_0002_grande.jpg?v=1575953032"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""1930"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-sac-steeple-tote-printed-toile-with-wood4865634?variant=31089943478342""
            }}
</script>
",Hermes,"
            $1,930
        ",/collections/hermes/products/handbags-hermes-sac-steeple-tote-printed-toile-with-wood4865634,Great,". Small marks on base, minor wear on base corners, light wear in interior, scratches on hardware.",,,,No Accessories,,"Handle Drop 6.5&quot;, Height 12&quot;, Width 22&quot;, Depth 11.5&quot;",48656/34,
"New Cabayadere Tote Printed Toile Large Item Number: 48126/9"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48126-9_20Hermes_20New_20Cabayadere_20Tote_20Printed_20Toile_20L_2D_0002_grande.jpg?v=1575953033"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""630"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-new-cabayadere-tote-printed-toile-large481269?variant=31089946034246""
            }}
</script>
",Hermes,"
            $630
        ",/collections/hermes/products/handbags-hermes-new-cabayadere-tote-printed-toile-large481269,Pristine,". Minimal wear in interior, scratches on hardware.",,,,No Accessories,,"Handle Drop 7.5&quot;, Height 14.5&quot;, Width 17&quot;, Depth 6.5&quot;",48126/9,
"Birkin Handbag Bleu Jean Clemence with Palladium Hardware 35 Item Number: 48891/34"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48891-34_Hermes_Birkin_Handbag_Blue_Clemence_with_2D_0002_grande.jpg?v=1575953073"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""6140"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-clemence-with-palladium-hardware-354889134?variant=31101438165062""
            }}
</script>
",Hermes,"
            $6,140
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-clemence-with-palladium-hardware-354889134,Good,". Loss of shape on exterior. Moderate wear on base corners, slight discoloration on handles, light cracking on handle and opening wax edges. Indentations and wear in interior, scratches on hardware.",,,,"Keys, Lock, Clochette",,"Handle Drop 4&quot;, Height 10.5&quot;, Width 14&quot;, Depth 7&quot;",48891/34,
"Alfred Messenger Bag Clemence 35 Item Number: 45922/172"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/45922-172_Hermes_Alfred_Messenger_Bag_Clemence_35_2D_0002_grande.jpg?v=1575952191"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""1545"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-alfred-messenger-bag-clemence-3545922172?variant=29579171921990""
            }}
</script>
",Hermes,"
            $1,545
        ",/collections/hermes/products/handbags-hermes-alfred-messenger-bag-clemence-3545922172,Good,". Minor wear on base corners, moderate creasing on exterior, heavy bubbling on strap. Cracking on opening and flap wax edges, heavy splitting on strap base and front pocket wax edges, small marks in interior, scratches on hardware.",,,,No Accessories,,"Height 10.5&quot;, Width 14.5&quot;, Depth 5&quot;, Strap Drop 19.5&quot;",45922/172,
"Sac a Depeches Bag Evercalf 27 Item Number: 48891/59"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/48891-59_20Hermes_20Sac_20a_20Depeches_20Bag_20Evercalf_2027_2D_0002_grande.jpg?v=1575953033"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""1520"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-sac-a-depeches-bag-evercalf-274889159?variant=31089948852294""
            }}
</script>
",Hermes,"
            $1,520
        ",/collections/hermes/products/handbags-hermes-sac-a-depeches-bag-evercalf-274889159,Good,". Moderate scuffs on exterior, heavy bubbling underneath flap, small marks in interior, scratches on hardware.",,,,"Keys, Clochette",,"Handle Drop 1&quot;, Height 8&quot;, Width 10.5&quot;, Depth 2.5&quot;",48891/59,
"Kelly Handbag Bleu Indigo Togo with Gold Hardware 32 Item Number: 49004/54"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/49004-54_20Hermes_20Kelly_20Handbag_20Blue_20Togo_20with_20Gold_2D_0002_grande.jpg?v=1575953126"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""7325"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-blue-togo-with-gold-hardware-324900454?variant=31172714561606""
            }}
</script>
",Hermes,"
            $7,325
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-blue-togo-with-gold-hardware-324900454,Very good,". Odor in interior. Moderate creasing on exterior, minor wear on base corners, bubbling underneath flap, indentations and scuffs on interior base, scratches on hardware.",,,,"Keys, Lock, Clochette, With Strap",,"Handle Drop 4&quot;, Height 9&quot;, Width 12.5&quot;, Depth 5&quot;, Strap Drop 17.5&quot;",49004/54,
