prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
CHANEL CC Chain Hand Tote Bag Black Caviar Skin,/collections/chanel/products/ao24644,228000,5122660,"W 9.8 x H 7.9 x D 3.9 ""

Handle Drop. 4.7 ""","Black
/
Caviar Skin Leather",Authenticity Seal,"There is sign of use overall.

mold stain

Pocket has mold stain","Good condition

Zipper and Button: rust",,-,AO24644
CHANEL Quilted CC Single Chain Mini Shoulder Bag Black,/collections/chanel/products/ao24642,298000,595782,"W 7.1 x H 4.3 x D 2.0 ""

Strap Drop. 21.3 ""","Black
/
Leather",Authenticity Seal,Good condition,Good condition,,-,AO24642
CHANEL Quilted CC Cross Body Shoulder Bag White,/collections/chanel/products/ao24641,248000,4624432,"W 6.7 x H 5.5 x D 2.4 ""

Strap Drop. 17.7 ""","White
/
Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag, Box","Good condition

Dirt",Good condition,,-,AO24641
CHANEL CC Single Chain Mini Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao24640,268000,5074996,"W 6.7 x H 5.1 x D 2.6 ""

Strap Drop. 23.6 ""","Black
/
Caviar Skin Leather","Authenticity Seal, Shop Seal, Box",Good condition,Good condition,,-,AO24640
CHANEL Jumbo CC Cross Body Shoulder Bag Orange,/collections/chanel/products/ao24639,148000,5994525,"W 7.9 x H 7.7 x D 1.6 ""

Strap Drop. 22.4 ""","Orange
/
Leather","Authenticity Seal, Authenticity Card, Manual",Good condition,Good condition,,-,AO24639
CHANEL Travel Line Quilted Chain Shoulder Bag Beige Jacquard Nylon,/collections/chanel/products/ao24638,198000,6477136,"W 9.8 x H 6.3 x D 2.4 ""

Strap Drop.(Single) 17.7 ""

Strap Drop.(Double) 9.4 ""","Beige
/
Jacquard Nylon, Leather","Authenticity Seal, Shop Seal, Box",Good condition,Good condition,,-,AO24638
CHANEL CC Basket Chain Shoulder Bag Beige Brown Rattan,/collections/chanel/products/ao24637,798000,5208751,"W 6.7 x H 7.1 x D 3.1 ""

Strap Drop. 20.5 ""","Beige, Brown
/
Rattan, Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Box","Good condition

Flap: scratches",Good condition,,-,AO24637
CHANEL Classic Double Flap Small Chain Shoulder Bag Red Cotton,/collections/chanel/products/ao24636,298000,4375906,"W 9.1 x H 5.5 x D 2.4 ""

Strap Drop.(Single) 16.1"" /(Double) 9.1 ""","Red
/
Cotton","Authenticity Seal, Shop Seal",Good condition,Good condition,,-,AO24636
CHANEL Classic Flap Jumbo Double Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao24635,498000,7377801,"W 11.8 x H 8.7 x D 3.1 ""

Strap Drop.(Single) 24.0 ""

Strap Drop.(Double) 12.6 ""","Black
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag","Good condition

scratches",Good condition,,-,AO24635
CHANEL Octagonal Single Chain Shoulder Bag Crocodile,/collections/chanel/products/ao24634,498000,1143958,"W 5.3 x H 5.9 x D 2.2 ""

Shoulder Drop. 17.3 ""","Purple
/
Crocodile Leather, Leather","Authenticity Seal, Authenticity Card, Dust Bag, Box",Good condition,Good condition,,-,AO24634
CHANEL Quilted CC Waist Bum Bag Black Caviar Skin,/collections/chanel/products/ao24633,328000,4229165,"W 5.5 x H 6.3 x D 1.6 ""

Belt Size. 26.0 - 29.9 ""

#30/75","Black
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card",Good condition,"Good condition

Holes have been drilled in addition to the belt.",,-,AO24633
CHANEL Quilted CC Shoulder Bag Dark Brown Suede,/collections/chanel/products/ao24596,198000,5141761,"W 10.2 x H 9.4 x D 3.9 ""

Strap Drop. 9.4 ""","Dark Brown
/
Suede, Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal",Good condition,There is sign of use overall.,,-,AO24596
CHANEL Jumbo CC Shoulder Tote Bag Black Caviar Skin,/collections/chanel/products/ao24595,198000,2839978,"W 13.8 x H 10.6 x D 3.9 ""

Strap Drop. 9.4 ""","Black
/
Caviar Skin Leather",Authenticity Seal,There is sign of use overall.,"There is sign of use overall.

Scratch",,-,AO24595
CHANEL Choco Bar CC Shoulder Tote Bag Brown Corduroy,/collections/chanel/products/ao24594,148000,6247761,"W 11.4 x H 5.5 x D 3.5 ""

Strap Drop. 12.6 ""","Brown, Dark Brown
/
Corduroy, Patent Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag",Good condition,"There is sign of use overall.

Strap: dirt and crack",,-,AO24594
CHANEL Quilted CC Tortoiseshell Plastic Chain Shoulder Bag White,/collections/chanel/products/ao24593,428000,4876507,"W 6.7 x H 5.5 x D 2.4 ""

Strap Drop. 18.5 ""","White, Brown
/
Leather, Plastic","Authenticity Seal, Authenticity Card, Dust Bag, Box","Good condition

Dirt",Good condition,,-,AO24593
CHANEL Full Flap Single Chain Shoulder Bag Red Lizard,/collections/chanel/products/ao24591,428000,814266,"W 7.5 x H 4.3 x D 2.4 ""

Strap Drop. 16.9 ""","Red
/
Lizard Leather, Leather","Authenticity Seal, Dust Bag","Good condition

Scratch","Good condition

Strap: dirt",,-,AO24591
CHANEL Quilted Fringe CC Cross Body Chain Shoulder Bag Brown Suede,/collections/chanel/products/ao24590,128000,5762255,"W 10.6 x H 9.6 x D 1.2 ""

Strap Drop. 23.2 ""","Dark Brown
/
Suede","Authenticity Seal, Shop Seal",Good condition,There is sign of use overall.,,-,AO24590
CHANEL CC Logos Clutch Party Bag Black Clear Plastic,/collections/chanel/products/ao24589,298000,9606609,"W 5.5 "" x H 3.5 "" x D 1.6 ""

Strap Drop. 6.3 ""","Black, Clear
/
Plastic, Leather",Authenticity Seal,"Good condition

Scratch","Good condition

Scratch",,-,AO24589
CHANEL Classic Double Flap Medium Chain Shoulder Bag Beige Caviar,/collections/chanel/products/ao24588,598000,8650260,"W 9.1 x H 5.9 x D 2.4 ""

Strap Drop.(Single) 16.5 "" /(Double) 9.1 ""","Beige
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag",Good condition,Excellent condition,,-,AO24588
CHANEL Quilted CC Double Chain Shoulder Tote Bag Black,/collections/chanel/products/ao24587,248000,880045,"W 10.6 x H 10.4 x D 3.1 ""

Strap Drop. 18.9 ""","Black
/
Leather",Authenticity Seal,"Good condition

Scratch","Good condition

minor loose shape",,-,AO24587
CHANEL Diana Quilted CC Single Chain Shoulder Bag White,/collections/chanel/products/ao24586,328000,2336926,"W 8.7 x H 5.7 x D 2.6 ""

Strap Drop. 19.7 ""","White
/
Leather","Authenticity Seal, Authenticity Card, Dust Bag",Good condition,"Good condition

Leather part: dirt",,-,AO24586
CHANEL Sport Line Messenger Shoulder Bag Metallic Gray,/collections/chanel/products/ao24585,168000,10598903,"W 13.8 "" x H 11.4 "" x D 5.5 ""

Strap Drop. 9.8 - 22.4 ""","Metallic Gray, Black
/
Canvas, Leather",Authenticity Seal,Excellent condition,"Excellent condition

Leather part: minor scuff",,-,AO24585
CHANEL CC Logos Clutch Hand Bag Pouch Beige Linen,/collections/chanel/products/ao24584,198000,5597994,"W 8.7 x H 5.9 x D 1.6 ""","Beige
/
Linen",Authenticity Seal,"Good condition

Leather part: scratches","Good condition

scuff and minor peeled",,-,AO24584
CHANEL CC Logos Shoulder Tote Bag Brown Caviar Skin,/collections/chanel/products/ao24583,148000,5489800,"W 10.8 x H 12.6 x D 4.7 ""

Strap Drop. 10.6 ""","Brown
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual","Good condition

Scratch",Good condition,,-,AO24583
CHANEL Choco Bar CC Shoulder Tote Bag Black,/collections/chanel/products/ao24582,168000,7640245,"W 9.8 x H 8.3 x D 3.1 ""

Strap Drop. 9.1 ""","Black
/
Patent Leather, Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag",Good condition,"Good condition

Leather part: scratches

Metal fittings: minor discoloration",,-,AO24582
CHANEL Quilted Chain Shoulder Bag Navy,/collections/chanel/products/ao24581,168000,7228702,"W 11.8 x H 9.1 x D 3.5 ""

Strap Drop. 10.6 ""","Navy, White
/
Leather","Authenticity Seal, Shop Seal","There is sign of use overall.

scratches and dirt","Good condition

minor loose shape",,-,AO24581
CHANEL Quilted Cambon Line CC Shoulder Tote Bag Black,/collections/chanel/products/ao24579,248000,15235528,"W 12.2 x H 9.8 x D 5.9 ""

Strap Drop. 7.9 ""","Black
/
Leather, Patent Leather","Authenticity Seal, Authenticity Card, Manual",Excellent condition,Excellent condition,,-,AO24579
CHANEL Quilted CC Tortoiseshell Plastic Chain Hand Bag White,/collections/chanel/products/ao24578,368000,2832052,"W 6.1 x H 5.9 x D 3.9 ""

Handle Drop. 7.1 ""","White, Brown
/
Leather, Plastic","Authenticity Seal, Authenticity Card, Shop Seal, Dust Bag","Good condition

Dirt",Good condition,,-,AO24578
CHANEL CC Logos Party Hand Bag Black,/collections/chanel/products/ao24577,198000,5991624,"W 11.8 x H 5.1 x D 2.4 ""

Handle Drop. 1.6 ""","Black
/
Canvas",Authenticity Seal,Excellent condition,"Excellent condition

Metal fittings: Faded",,-,AO24577
CHANEL 2.55 Motif Quilted CC Mini Hand Bag Pouch Orange,/collections/chanel/products/ao24576,148000,12024807,"W 3.5 x H 3.1 x D 1.6 ""

Handle Drop. 1.6 ""","Orange
/
Patent Leather",Authenticity Seal,Good condition,Good condition,,-,AO24576
CHANEL Quilted CC Single Chain Shoulder Bag Red,/collections/chanel/products/ao24564,298000,812555,"W 6.9 x H 5.5 x D 2.4 ""

Strap Drop. 20.5 ""","Red
/
Leather","Authenticity Seal, Authenticity Card, Shop Seal",Good condition,"Good condition

Dirt",,-,AO24564
CHANEL Paris Limited Quilted Double Flap Chain Shoulder Bag Black,/collections/chanel/products/ao24563,268000,778359,"W 10.2 x H 6.7 x D 2.4 ""

Strap Drop.(Single) 14.2 ""

Strap Drop.(Double) 7.9 ""","Black
/
Leather","Authenticity Seal, Authenticity Card",There is sign of use overall.,Good condition,,cigarettes,AO24563
CHANEL Quilted CC Chain Shoulder Bag Pink Caviar Skin,/collections/chanel/products/ao24562,298000,8968601,"W 10.2 x H 7.5 x D 2.0 ""

Shoulder Drop. 10.2 ""","Pink
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag",Good condition,"Good condition

Dirt",,-,AO24562
CHANEL Wild Stitch Quilted CC Chain Shoulder Tote Bag Gray,/collections/chanel/products/ao24432,228000,8566176,"W 9.8 x H 9.1 x D 3.1 ""

Strap Drop. 9.1 ""","Charcoal Gray
/
Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Dust Bag",Excellent condition,Excellent condition,,-,AO24432
CHANEL CC Logos Shoulder Tote Bag Beige Caviar Skin,/collections/chanel/products/ao24431,168000,5075775,"W 11.4 x H 9.4 x D 4.7 ""

Strap Drop. 9.1 ""","Beige
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag",Good condition,Good condition,,-,AO24431
CHANEL Quilted CC Chain Shoulder Tote Bag Black Caviar Skin,/collections/chanel/products/ao24430,228000,3920984,"W 12.2 x H 10.2 x D 4.7 ""

Strap Drop. 15.0 ""","Black
/
Caviar Skin Leather","Authenticity Seal, Shop Seal",Good condition,Good condition,,-,AO24430
CHANEL CC Jumbo XL Chain Shoulder Tote Bag Bi-Color Patent Leather,/collections/chanel/products/ao24429,248000,,"W 16.3 x H 12.2 x D 4.3 ""

Strap Drop. 11.8 ""","Blue, Yellow
/
Patent Leather",Partition Board,"There is sign of use overall.

color transfer

Side: frayed and minor crack","There is sign of use overall.

color transfer",,-,AO24429
CHANEL Jumbo CC Logos Shoulder Tote Bag Black,/collections/chanel/products/ao24428,148000,5319021,"W 11.4 x H 9.4 x D 4.7 ""

Strap Drop. 8.7 ""","Black
/
Leather","Authenticity Seal, Shop Seal",Good condition,"Good condition

scratches

Strap roots: loose shape",,-,AO24428
CHANEL Quilted CC Logos Hand Bag Black Patent Leather,/collections/chanel/products/ao24427,248000,4499602,"W 7.5 x H 5.5 x D 3.9 ""

Handle Drop. 5.1 ""","Black
/
Patent Leather, Leather",Authenticity Seal(minor peeled),"Good condition

scratches and dirt","Good condition

Patent leather and leather part: minor scratches",,-,AO24427
CHANEL CC Tortoiseshell Plastic Handle Hand Bag Black Denim,/collections/chanel/products/ao24426,148000,5471969,"W 9.8 x H 8.7 x D 4.3 ""

Handle Drop. 3.1 ""","Black
/
Denim","Authenticity Seal, Authenticity Card, Manual, Dust Bag",Good condition,Good condition,,-,AO24426
CHANEL Kelly CC Marble Plastic Handle Hand Bag Black Caviar,/collections/chanel/products/ao24425,498000,6034175," W 9.8 x H 8.3 x D 3.5 ""  Handle Drop. 2.8 """, Black / Caviar Skin Leather," Authenticity Seal, Manual, Dust Bag", Excellent condition, Good condition,, -, AO24425
CHANEL Quilted CC Chain Vanity Round Hand Bag Black Patent,/collections/chanel/products/ao24424,798000,3368313,"W 8.3 x H 8.3 x D 2.8 ""

Handle Drop. 2.8 ""","Black, White
/
Patent Leather","Authenticity Seal, Authenticity Card",Good condition,Good condition,,-,AO24424
CHANEL Quilted Rhinestone CC Chain Shoulder Bag Black Satin,/collections/chanel/products/ao24423,198000,372281,"W 8.3 x H 6.7 x D 2.2 ""

Shoulder Drop. 13.0 ""","Black
/
Satin",Authenticity Seal,"Good condition

Metal fittings: rust","Good condition

Metal fittings and chain: rust",,-,AO24423
CHANEL Quilted CC Cross Body Shoulder Bag Gray Suede,/collections/chanel/products/ao24422,228000,2944466,"W 8.7 x H 6.7 x D 3.0 ""

Strap Drop. 19.3 ""","Gray
/
Suede","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Dust Bag",Good condition,There is sign of use overall.,,-,AO24422
CHANEL Mademoiselle CC Jumbo Double Chain Shoulder Bag Black,/collections/chanel/products/ao24421,368000,3567670,"W 11.8 x H 8.7 x D 3.1 ""

Strap Drop.(Single) 25.6 ""

Strap Drop.(Double) 13.8 ""","Black
/
Leather","Authenticity Seal, Authenticity Card","Good condition

mold stain(Bottom)",Good condition,,-,AO24421
CHANEL Quilted Fringe Cross Body Shoulder Bag Black,/collections/chanel/products/ao24420,228000,2469011,"W 7.1 x H 4.7 x D 2.8 ""

Strap Drop. 19.7 ""","Black
/
Leather","Authenticity Seal, Authenticity Card",Good condition,Good condition,,-,AO24420
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao24419,268000,717208,"W 8.7 x H 5.7 x D 2.6 ""

Strap Drop. 18.9 ""","Black
/
Leather","Authenticity Seal, Authenticity Card",Excellent condition,Good condition,,-,AO24419
CHANEL Choco Bar Travel Line Chain Shoulder Bag Yellow Jacquard,/collections/chanel/products/ao24418,168000,7130304,"W 10.2 x H 5.1 x D 1.6 ""

Strap Drop. 11.4 ""","Yellow
/
Jacquard Nylon","Authenticity Seal, Authenticity Card",Good condition,"Good condition

Jacquard Nylon: dirt",,-,AO24418
CHANEL Choco Bar CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao24417,228000,8139752,"W 10.2 x H 5.1 x D 1.6 ""

Strap Drop. 12.2 ""","Black
/
Leather","Authenticity Seal, Shop Seal","Good condition

Pocket has minor mold stain",Good condition,,-,AO24417
CHANEL Choco Bar Icon CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao24416,228000,6594257,"W 10.2 x H 5.1 x D 1.6 ""

Strap Drop. 11.4 ""","Black, etc
/
Canvas, Leather",Authenticity Seal,"Good condition

minor torn",Good condition,,-,AO24416
CHANEL Quilted CC Chain Shoulder Bag Phone Case Black,/collections/chanel/products/ao24415,168000,3317311,"W 3.1 x H 7.1 x D 2.0 ""

Strap Drop. 25.2 ""","Black
/
Leather","Authenticity Seal(Scuff), Authenticity Card","Good condition

minor mold stain",Good condition,,-,AO24415
CHANEL Classic Flap Jumbo Double Chain Shoulder Bag Black,/collections/chanel/products/ao24413,348000,4345525,"W 11.8 x H 8.7 x D 3.1 ""

Strap Drop.(Single) 25.6 ""

Strap Drop.(Double) 13.4 ""","Black
/
Leather",Authenticity Seal,Good condition,Good condition,,-,AO24413
CHANEL Quilted CC Single Chain Mini Shoulder Bag Black,/collections/chanel/products/ao24412,298000,1059188,"W 7.1 x H 4.3 x D 2.0 ""

Strap Drop. 20.5 ""","Black
/
Leather",Authenticity Seal,Good condition,Good condition,,-,AO24412
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao24411,298000,2047365,"W 9.8 x H 6.3 x D 2.8 ""

Strap Drop. 20.5 ""","Black
/
Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag","There is sign of use overall.

mold stain",Good condition,,-,AO24411
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao24410,248000,1263354,"W 8.7 x H 5.7 x D 2.6 ""

Strap Drop. 19.7 ""","Black
/
Leather","Authenticity Seal, Authenticity Card",Good condition,Good condition,,-,AO24410
CHANEL Quilted CC Single Chain Shoulder Bag Pink Suede,/collections/chanel/products/ao24409,298000,4415300,"W 8.7 x H 8.3 x D 2.8 ""

Shoulder Drop. 19.3 ""","Pink
/
Suede, Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag",There is sign of use overall.,"There is sign of use overall.

Suede: scuff and dirt",,-,AO24409
CHANEL Quilted CC Drawstring Chain Shoulder Bag Red,/collections/chanel/products/ao24408,168000,655224,"W 6.1 "" x H 6.3 "" x D 4.7 ""

Strap Drop. 20.1 ""","Red
/
Leather","Authenticity Seal, Authenticity Card, Dust Bag",Good condition,Good condition,,-,AO24408
CHANEL Quilted CC Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao24407,168000,9978801,"W 8.7 x H 6.3 x D 5.9 ""

Shoulder Drop. 9.4 ""","Black
/
Caviar Skin Leather","Authenticity Seal, Shop Seal, Key Ring, Dust Bag",Good condition,Good condition,,-,AO24407
CHANEL Quilted CC Drawstring Shoulder Bag Black,/collections/chanel/products/ao24406,168000,2449951,"W 8.3 x H 9.8 x D 5.9 ""

Strap Drop. 16.9 ""","Black
/
Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Pouch, Dust Bag","Good condition

Pouch strap roots: torn

Pocket has minor blow powder",Good condition,,-,AO24406
CHANEL CC Logos Quilted Coin Wallet Beige,/collections/chanel/products/ao24338,39800,1495848,"W 6.3 x H 3.5 ""","Beige
/
Leather",Authenticity Card,Good condition,"Good condition

Dirt",,-,AO24338
CHANEL Tortoiseshell Quilted CC Chain Shoulder Bag Brown Suede,/collections/chanel/products/ao24294,298000,4759228,"W 7.1 x H 5.1 x D 3.9 ""

Strap Drop. 6.7 ""","Brown
/
Suede, Plastic","Authenticity Seal, Authenticity Card, Manual, Box","Excellent condition

Edge of flap has scuff.","There is sign of use overall.

Scuff, Flap has peeled(Side)",,-,AO24294
CHANEL Classic Double Flap Medium Chain Shoulder Bag Beige,/collections/chanel/products/ao24293,268000,6311199,"W 9.8 x H 6.3 x D 2.8 ""

Strap Drop.(Single) 16.9 "" /(Double) 9.1 ""","Beige
/
Leather","Authenticity Seal, Shop Seal","Good condition

Flap is scratches.

Metal fittings is rust.","Good condition

Scratch",,-,AO24293
CHANEL Quilted CC Drawstring Chain Backpack Bag Black,/collections/chanel/products/ao24292,368000,3185206,"W 12.2 x H 11.8 x D 3.9 ""

Strap total length. 29.9 ""","Black
/
Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag","Good condition

Dirt

minor blow powder(Inside)",Good condition,,-,AO24292
CHANEL CC Cosmetic Mini Hand Bag Vanity Orange Caviar,/collections/chanel/products/ao24291,108000,5331232,"W 5.9 x H 3.5 x D 3.5 ""

Handle Drop. 1.2 ""","Orange
/
Caviar Skin","Authenticity Seal, Authenticity Card","Excellent condition

Flap has minor dirt.","Excellent condition

Flap has minor scratches.",,-,AO24291
CHANEL CC Logos Backpack Bag Dark Brown Caviar Skin,/collections/chanel/products/ao24126,268000,,"W 9.8 x H 11.8 x D 4.3 ""

Strap total length. 28.3 ""","Dark Brown
/
Caviar Skin Leather",Dust Bag,"Good condition

Scratches","There is sign of use overall.

Scratches",,-,AO24126
CHANEL Triple CC Chain Backpack Bag Green Caviar Skin,/collections/chanel/products/ao24125,248000,4055862,"W 12.6 x H 11.8 x D 3.7 ""

Strap total length. 31.5 ""","Green
/
Caviar Skin Leather","Authenticity Seal, Authenticity Card, Pouch, Manual, Shop seal",There is sign of use overall.,"There is sign of use overall.

Scratches",,-,AO24125
CHANEL Triple CC Chain Backpack Bag Orange Caviar Skin,/collections/chanel/products/ao24124,248000,4111960,"W 8.3 x H 9.8 x D 3.9 ""

Strap total length. 29.5 ""","Orange
/
Caviar Skin Leather",Authenticity Seal,"There is sign of use overall.

Dirt",Good condition,,-,AO24124
CHANEL CC Chain Backpack Bag Black Velvet,/collections/chanel/products/ao24123,328000,2955354,"W 11.8 "" x H 11.6 "" x D 3.9 ""

Strap. 29.9 ""","Black
/
Velvet, Leather","Authenticity Card, Manual, Pouch","There is sign of use overall.

There is scuff and dirt.","There is sign of use overall.

Leather has suntanned.

Velvet has scuff and burnt mark.",,-,AO24123
