prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
CHANEL Quilted Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao19809,"328,000",0870592,"W 6.9 x H 5.1 x D 2.8 ""

Strap Drop. 17.3 """,Black/ Lizard Skin,"Authenticity Card, Authenticity Seal, Dust Bag, Box",Good condition,Good condition,-,-,AO19809
CHANEL Quilted Chain Mini Shoulder Bag Black,/collections/chanel/products/ao19808,"69,800",-,"W 3.1 x H 3.5 x D 0.2 ""

Strap Drop. 14.2 ""","Black/ Satin, Leather",-,Excellent condition,Excellent condition,-,-,AO19808
CHANEL Quilted Classic Flap Micro Shoulder Bag Velvet Black,/collections/chanel/products/ao19807,"328,000",Unclear due to deterioration,"W 2.8 x H 3.1 x D 1.2 ""

Strap Drop. 18.9 ""","Black/ Velvet, Leather",-,Good condition,"Good condition

Crack",-,-,AO19807
CHANEL IDENTIFICATION Hand Bag Black,/collections/chanel/products/ao19804,"108,000",5845497,"W 11.8 x H 7.9 x D 5.1 ""

Handle Drop. 1.2 """,Black/ Wool,Authenticity Seal,Excellent condition,Excellent condition,-,-,AO19804
CHANEL Quilted Hand Bag Black,/collections/chanel/products/ao19775,"198,000",9301490,"W 10.6 x H 5.9 x D 3.7 ""

Handle Drop. 4.3 """,Black/ Caviar Skin Leather,"Authenticity Seal, Authenticity Card, Manual",Excellent condition,Excellent condition,-,-,AO19775
CHANEL Quilted Chain Shoulder Bag Red,/collections/chanel/products/ao19773,"348,000",1128241,"W 7.9 x H 7.1 x D 2.4 ""

Strap Drop. 19.7 """,Red/ Leather,"Authenticity Card, Manual, Shop Seal, Box",Excellent condition,Excellent condition,-,-,AO19773
CHANEL Quilted Chain Shoulder Bag Black,/collections/chanel/products/ao19772,"248,000",8505436,"W 10.6 x H 7.1 x D 3.5 ""

Strap Drop. 11.0 """,Black/ Caviar Skin Leather,"Authenticity Card, Authenticity Seal, Manual, Dust Bag",Good condition,Good condition,-,-,AO19772
CHANEL Quilted Classic Flap Mini Square Shoulder Bag Black Caviar,/collections/chanel/products/ao19771,"458,000",3588453,"W 6.7 x H 5.1 x D 2.8 ""

Strap Drop. 21.7 """,Black/ Caviar skin Leather,"Authenticity Seal, Authenticity Card, Manual",Good condition,Good condition,-,-,AO19771
CHANEL Quilted Shoulder Bag Black,/collections/chanel/products/ao19768,"298,000",2668812,"W 8.7 x H 6.7 x D 2.8 ""

Strap Drop. 18.5 """,Black/ Caviar Skin Leather,"Authenticity Seal, Authenticity Card, Box",Good condition,Good condition,-,-,AO19768
CHANEL Quilted 2.55 Line Chain Shoulder Bag Black,/collections/chanel/products/ao19766,"248,000",12666763,"W 10.2 x H 5.1 x D 2.4 ""

Strap Drop.(Single) 17.7 ""

Strap Drop.(Double) 9.4 ""","Black/ Canvas, Satin","Authenticity Seal, Authenticity Card, Manual, Dust Bag, Box",Excellent condition,Excellent condition,-,-,AO19766
CHANEL Triple CC Logos Shoulder Bag Black,/collections/chanel/products/ao19765,"248,000",3169682,"W 10.4 x H 7.9 x D 3.1 ""

Strap Drop. 18.1 """,Black/ Caviar Skin Leather,"Authenticity Seal, Authenticity Card, Manual",Good condition,Good condition,-,-,AO19765
CHANEL Chain Basket Shoulder Bag Beige,/collections/chanel/products/ao19760,"798,000",5208830,"W 6.3 x H 7.1 x D 3.5 ""

Shoulder Drop. 19.3 ""","Beige, Brown/ Rattan, Leather","Authenticity Card, Authenticity Seal, Shop Seal, Dust Bag, Box",Excellent condition,Excellent condition,-,-,AO19760
CHANEL Chain Drawstring Shoulder Bag Red,/collections/chanel/products/ao19759,"398,000",2508421,"W 9.4 x H 11.0 x D 6.7 ""

Shoulder Drop. 16.9 """,Red/ Caviar Skin Leather,"Authenticity Seal, Authenticity Card, Pouch",Good condition,Good condition,-,-,AO19759
CHANEL DIANA Quilted Chain Shoulder Bag Brown,/collections/chanel/products/ao19758,"598,000",5026932,"W 9.8 x H 5.9 x D 2.8 ""

Strap Drop. 19.7 """,Brown/ Caviar Skin Leather,"Authenticity Seal, Authenticity Card, Box, Manual, Dust Bag",Excellent condition,Excellent condition,-,-,AO19758
CHANEL Sports Line Travel Hand Bag Black,/collections/chanel/products/ao19757,"168,000",11339489,"W 19.7 x H 9.4 x D 7.9 ""

Handle Drop. 7.9 ""","Black, Red, White/ Nylon, Leather",Authenticity Seal,There is sign of use overall,There is sign of use overall,-,-,AO19757
CHANEL 2way Cosmetic Vanity Hand Bag Black,/collections/chanel/products/ao19755,"198,000",4673608,"W 9.1 x H 6.7 x D 6.3 ""

Handle Drop. 1.6 ""

Shoulder Drop. 19.3 """,Black/ Caviar Skin Leather,"Shoulder Strap, Authenticity Seal, Cover of Keys, Keys*2, Dust Bag",Good condition,Good condition,-,-,AO19755
CHANEL Quilted Chain Shoulder Bag Red,/collections/chanel/products/ao19740,"228,000",-,"W 8.3 x H 5.1 x D 2.0 ""

Strap Drop. 16.1 """,Red/ Satin,Shop Seal,"Good condition

Metal fittings: Rust",Good condition,-,-,AO19740
CHANEL Quilted Classic Flap Mini Square Shoulder Bag Black Satin,/collections/chanel/products/ao19737,"298,000",1467270,"W 6.7 x H 5.3 x D 2.4 ""

Strap Drop. 20.5 """,Black/ Satin,"Authenticity Seal, Authenticity Card, Shop Seal, Dust Bag, Box",Good condition,Good condition,-,-,AO19737
CHANEL Cosmetic Vanity Hand Bag Red,/collections/chanel/products/ao19736,"198,000",2839951,"W 5.9 x H 6.7 x D 4.7 ""

Handle Drop. 1.2 """,Red/ Caviar Skin Leather,"Authenticity Seal, Shop Seal",Excellent condition,Good condition,-,-,AO19736
CHANEL Flower Pattern Chain Shoulder Bag Black,/collections/chanel/products/ao19733,"198,000",10147589,"W 7.1 x H 4.5 x D 2.0 ""

Strap Drop. 8.7 ""","Black, Pink/ Satin, Leather","Authenticity Seal, Authenticity Card, Box, Dust Bag, Shop Seal",Good condition,Good condition,-,-,AO19733
CHANEL Quilted Classic Single Flap Small Shoulder Bag Black,/collections/chanel/products/ao19732,"328,000",8614195,"W 9.3 x H 5.5 x D 2.4 ""

Strap Drop. 15.7 """,Black/ Leather,"Authenticity Seal, Authenticity Card, Box, Dust Bag, Manual, Shop Seal",Good condition,"Good condition

Scratches",-,-,AO19732
CHANEL DIANA Quilted Chain Shoulder Bag Navy,/collections/chanel/products/ao19731,"358,000",3163586,"W 9.8 x H 6.3 x D 2.8 ""

Strap Drop. 20.1 """,Navy/ Leather,"Authenticity Seal, Authenticity Card, Box, Dust Bag, Shop Seal",Good condition,"Good condition

Scratches",-,-,AO19731
CHANEL Quilted Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao19709,"268,000",1308357,"W 7.7 x H 5.1 x D 2.0 ""

Strap Drop. 17.7 ""","Black/ Canvas, Leather",Authenticity Seal,Good condition,Good condition,-,-,AO19709
CHANEL V-Stitch Chain Shoulder Bag Black,/collections/chanel/products/ao19697,"398,000",3241522,"W 10.4 x H 6.1 x D 3.1 ""

Strap Drop. 20.5 """,Black/ Leather,"Authenticity Seal, Authenticity Card","Excellent condition

Scratches","Excellent condition

Scratches",-,-,AO19697
CHANEL Quilted Bum Bag Red,/collections/chanel/products/ao19658,"498,000",1838755,"W 5.5 x H 5.5 x D 1.2 ""

Belt Size. 28.0 - 29.5 """,Red/ Caviar Skin Leather,"Authenticity Seal, Authenticity Card",Good condition,Good condition,-,-,AO19658
CHANEL Quilted Classic Single  Flap Medium Shoulder Bag Black,/collections/chanel/products/ao19653,"328,000",1800923,"W 9.8 x H 5.9 x D 2.8 ""

Strap Drop. 20.1 """,Black/ Leather,"Authenticity Seal, Authenticity Card, Dust Bag",Excellent condition,Excellent condition,-,-,AO19653
CHANEL Sports Line Travel Hand Bag Black,/collections/chanel/products/ao19652,"168,000",7863491,"W 26.0 x H 10.2 x D 11.0 ""

Handle Drop. 6.3 - 13.0 """,Black/ Nylon,"Authenticity Seal, Authenticity Card, Manual, Dust Bag, Box",Good condition,Good condition,-,-,AO19652
CHANEL Camelia Chain Shoulder Bag Black,/collections/chanel/products/ao19651,"168,000",10273139,"W 9.4 x H 5.9 x D 2.0 ""

Strap Drop. 8.3 ""","Black/ Velvet, Leather, Patent Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag, Box",Good condition,Good condition,-,-,AO19651
CHANEL Rhinestone Quilted Vanity Hand Bag Black,/collections/chanel/products/ao19629,"1,280,000",3383871,"W 6.3 x H 5.9 x D 6.3 ""

Handle Drop. 3.1 """,Black/ Patent Leather,"Authenticity Card, Authenticity Seal, Manual","Good condition

Metal fittings: Discoloration",Good condition,-,-,AO19629
CHANEL Mademoiselle Quilted Clutch Bag Black,/collections/chanel/products/ao19628,"228,000",10392750,"W 11.0 x H 5.9 x D 2.0 """,Black/ Lambskin,"Authenticity Seal, Shop Seal",Good condition,Good condition,-,-,AO19628
CHANEL Quilted Fringe Shoulder Bag Red,/collections/chanel/products/ao19599,"458,000",0890194,"W 6.9 x H 5.1 x D 2.8 ""

Strap Drop. 17.3 """,Red/ Lizard Leather,"Authenticity Seal, Authenticity Card, Dust Bag",Excellent condition,Excellent condition,-,-,AO19599
CHANEL Quilted Hand Bag Purple,/collections/chanel/products/ao19598,"268,000",1889366,"W 7.5 x H 6.3 x D 2.8 ""

Handle Drop. 3.9 """,Purple/ Leather,"Authenticity Seal, Authenticity Card, Box, Dust Bag","Good condition

Corner has scuff.",Good condition,-,-,AO19598
CHANEL Quilted Chain Shoulder Bag Black,/collections/chanel/products/ao19597,"298,000",1792719,"W 7.3 x H 3.9 x D 2.4 ""

Strap Drop. 19.3 """,Navy/ Leather,Authenticity Seal,Good condition,Good condition,-,-,AO19597
CHANEL Choco Bar 2.55 Line Chain Shoulder Bag Black,/collections/chanel/products/ao19595,"168,000",6957625,"W 8.9 x H 7.9 x D 4.7 ""

Strap Drop.(Single) 16.1 ""

Strap Drop.(Double) 8.7 ""","Black/ Patent Leather, Canvas, Leather","Authenticity Seal, Authenticity Card, Dust Bag",Good condition,Excellent condition,-,-,AO19595
CHANEL Quilted Chain Shoulder Bag Bi-color,/collections/chanel/products/ao19561,"268,000",0692039,"W 7.9 x H 8.1 x D 2.6 ""

Strap Drop. 20.5 ""","Beige, Black/ Leather","Authenticity Card, Authenticity Seal, Dust Bag",There is sign of use overall,Good condition,-,-,AO19561
CHANEL Cosmetic Vanity Hand Bag Beige,/collections/chanel/products/ao19559,"198,000",10081180,"W 5.9 x H 6.7 x D 4.7 ""

Handle Drop. 1.2 """,Beige/ Caviar Skin Leather,Authenticity Seal,Good condition,Good condition,-,-,AO19559
CHANEL 2way Cosmetic Hand Bag Indigo,/collections/chanel/products/ao19558,"498,000",4672696,"W 9.1 x H 7.1 x D 3.9 ""

Handle Drop. 1.4 ""

Strap Drop. 21.3 """,Indigo/ Denim,"Authenticity Card, Authenticity Seal, Shoulder Strap, Dust Bag",Excellent condition,There is sign of use overall,-,-,AO19558
CHANEL Multi Pouch Hand Bag Black,/collections/chanel/products/ao19507,"59,800",8086560,"W 2.6 ✕ H 4.7 ✕ D 1.2 ""

Handle Drop. 4.3 """,Black/ Caviar Skin Leather,Authenticity Seal,"Excellent condition

Hook is crack.",Excellent condition,-,-,AO19507
CHANEL Quilted Chain Hand Bag Black,/collections/chanel/products/ao19466,"798,000",-,"W 13.8 x H 9.8 x D 3.1 ""

Handle Drop. 3.1 ""","Black, White/ Leather",-,There is sign of use overall,There is sign of use overall,-,-,AO19466
CHANEL Quilted Chain Shoulder Bag Red,/collections/chanel/products/ao19465,"248,000",0768825,"W 7.3 x H 4.3 x D 2.0 ""

Strap Drop. 20.9 """,Red/ Satin,Authenticity Seal,"Good condition

Metal fittings: Rust",Good condition,-,-,AO19465
CHANEL Quilted Chain Shoulder Bag Black,/collections/chanel/products/ao19462,"268,000",1575251,"W 9.3 x H 5.9 x D 2.8 ""

Strap Drop.(Single) 16.5 ""

Strap Drop.(Double) 9.1 ""","Black, Gray/ Wool, Leather","Authenticity Seal, Authenticity Card, Pouch, Dust Bag",Good condition,Good condition,-,-,AO19462
CHANEL Quilted Drawstring Chain Shoulder Bag Blue,/collections/chanel/products/ao19461,"248,000",1739051,"W 12.2 x H 11.8 x D 8.3 ""

Strap total length. 31.9 ""","Red, Blue/ Denim, Leather","Authenticity Card, Authenticity Seal(peeled), Shop Seal",There is sign of use overall,"There is sign of use overall

Cushioning material between leather and leather has been shattered because of deterioration.",Pocket: Powder blowing,-,AO19461
CHANEL Hand Tote Bag Black,/collections/chanel/products/ao19459,"798,000",11735638,"W 13.0 x H 8.7 x D 3.5 ""

Handle Drop. 7.5 """,Black/ Crocodile Skin,"Authenticity Seal, Authenticity Card, Dust Bag",Good condition,Good condition,-,-,AO19459
CHANEL Choco Bar Hand Bag Black,/collections/chanel/products/ao19431,"268,000",7654973,"W 11.8 x H 7.5 x D 2.8 ""

Handle Drop. 1.8 ""","Black/ Patent Leather, Plastic","Authenticity Seal, Dust Bag",Good condition,Good condition,-,-,AO19431
CHANEL Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao19426,"298,000",2315072,"W 7.3 x H 5.1 x D 2.8 ""

Strap Drop. 20.1 """,Black/ Leather,"Authenticity Seal, Shop Seal",Good condition,Good condition,-,-,AO19426
CHANEL Vanity Hand Bag Red,/collections/chanel/products/ao19412,"228,000",4200720,"W 5.9 x H 6.7 x D 4.7 ""

Handle Drop. 1.2 """,Red/ Caviar Skin Leather,"Authenticity Card, Authenticity Seal, Dust Bag",Excellent condition,Excellent condition,-,-,AO19412
CHANEL 2.55 Line Quilted Classic Double Flap Small Shoulder Bag Khaki Suede,/collections/chanel/products/ao19407,"268,000",5432381,"W 9.1 x H 5.5 x D 2.4 ""

Strap Drop.(Single) 16.5 ""

Strap Drop.(Double) 9.1 """,Khaki/ Suede,"Authenticity Seal, Dust Bag",Good condition,"Good condition

Button: crack",-,-,AO19407
